data,temp_media,temp_max,temp_min,precipitacao,evapotranspiracao,vento_max,municipio
2016-07-25,24.6,30.4,19.9,0.0,6.57,31.7,Petrolina
2016-07-26,24.3,30.1,19.5,0.0,6.15,28.1,Petrolina
2016-07-27,24.1,29.8,19.0,0.0,5.6,23.5,Petrolina
2016-07-28,24.2,30.4,19.1,0.0,5.88,26.7,Petrolina
2016-07-29,23.7,27.9,20.5,0.0,4.9,29.1,Petrolina
2016-07-30,23.3,27.6,19.3,0.1,4.84,29.2,Petrolina
2016-07-31,24.0,30.5,19.9,0.0,6.34,33.7,Petrolina
2016-08-01,23.0,27.1,19.8,0.6,3.86,26.2,Petrolina
2016-08-02,23.9,29.8,19.8,0.0,4.9,26.1,Petrolina
2016-08-03,23.7,28.9,18.1,0.0,5.2,27.0,Petrolina
2016-08-04,23.4,29.3,17.9,0.0,6.43,27.6,Petrolina
2016-08-05,23.9,28.5,19.8,0.0,4.76,24.4,Petrolina
2016-08-06,23.7,30.0,18.4,0.0,6.01,24.7,Petrolina
2016-08-07,24.1,30.7,17.9,0.0,6.22,19.6,Petrolina
2016-08-08,25.0,31.3,18.7,0.0,6.25,18.6,Petrolina
2016-08-09,25.2,31.6,18.9,0.0,6.64,20.5,Petrolina
2016-08-10,25.5,32.6,18.8,0.0,6.74,18.9,Petrolina
2016-08-11,25.8,32.7,19.5,0.0,6.33,19.6,Petrolina
2016-08-12,25.5,32.5,19.7,0.0,7.01,25.0,Petrolina
2016-08-13,24.7,31.4,18.4,0.0,7.04,26.0,Petrolina
2016-08-14,25.0,31.2,18.8,0.0,6.59,23.2,Petrolina
2016-08-15,25.6,32.7,18.6,0.0,6.97,19.3,Petrolina
2016-08-16,26.9,33.9,19.5,0.0,6.52,16.3,Petrolina
2016-08-17,27.4,34.4,20.9,0.0,7.16,24.7,Petrolina
2016-08-18,26.8,34.3,20.4,0.0,7.29,21.8,Petrolina
2016-08-19,25.8,32.2,20.1,0.0,7.24,28.6,Petrolina
2016-08-20,26.0,32.0,20.4,0.0,5.93,23.7,Petrolina
2016-08-21,26.2,32.4,20.8,0.0,6.12,19.4,Petrolina
2016-08-22,27.2,34.9,19.6,0.0,7.22,22.8,Petrolina
2016-08-23,26.4,32.3,20.2,0.0,7.89,29.1,Petrolina
2016-08-24,24.9,29.0,20.4,0.2,5.11,26.4,Petrolina
2016-08-25,23.3,26.2,21.4,0.9,3.78,31.0,Petrolina
2016-08-26,23.9,28.6,20.3,0.0,5.01,27.6,Petrolina
2016-08-27,25.0,29.6,21.8,0.0,4.89,28.1,Petrolina
2016-08-28,25.1,30.7,20.2,0.0,7.05,26.0,Petrolina
2016-08-29,25.5,32.0,20.0,0.0,6.34,23.2,Petrolina
2016-08-30,26.2,33.5,19.9,0.0,7.42,25.3,Petrolina
2016-08-31,26.3,32.5,21.5,0.0,6.28,23.2,Petrolina
2016-09-01,26.0,32.5,20.4,0.0,7.23,26.0,Petrolina
2016-09-02,25.4,30.2,20.6,0.0,5.87,26.6,Petrolina
2016-09-03,25.4,31.7,20.2,0.0,6.95,29.0,Petrolina
2016-09-04,25.5,32.4,20.7,0.0,7.14,31.6,Petrolina
2016-09-05,24.9,30.2,20.3,0.0,5.46,26.9,Petrolina
2016-09-06,25.4,32.2,19.8,0.0,7.27,26.6,Petrolina
2016-09-07,25.8,32.7,20.1,0.0,7.12,25.6,Petrolina
2016-09-08,26.1,32.8,20.4,0.0,7.09,22.7,Petrolina
2016-09-09,25.5,32.6,18.9,0.0,7.75,27.0,Petrolina
2016-09-10,25.2,30.2,20.5,0.0,6.07,27.6,Petrolina
2016-09-11,25.3,29.8,20.9,0.1,5.38,25.9,Petrolina
2016-09-12,26.1,32.2,20.3,0.0,6.95,25.9,Petrolina
2016-09-13,25.9,32.5,19.7,0.0,7.83,26.4,Petrolina
2016-09-14,26.5,33.4,20.0,0.0,7.46,23.7,Petrolina
2016-09-15,27.1,33.8,20.3,0.0,7.25,18.7,Petrolina
2016-09-16,28.3,35.2,21.4,0.0,8.09,22.3,Petrolina
2016-09-17,27.6,34.0,22.0,0.0,7.61,24.4,Petrolina
2016-09-18,26.6,32.8,21.0,0.0,7.57,23.2,Petrolina
2016-09-19,26.6,33.4,19.7,0.0,7.35,20.5,Petrolina
2016-09-20,28.2,34.4,20.9,0.0,7.34,18.2,Petrolina
2016-09-21,29.3,35.9,21.7,0.0,7.75,20.1,Petrolina
2016-09-22,28.3,33.8,22.7,0.1,7.27,25.4,Petrolina
2016-09-23,27.2,31.7,22.5,0.0,6.17,24.3,Petrolina
2016-09-24,26.6,31.2,22.1,0.0,5.35,22.6,Petrolina
2016-09-25,28.2,34.7,21.2,0.0,7.62,20.0,Petrolina
2016-09-26,28.9,34.8,22.4,0.0,7.12,17.1,Petrolina
2016-09-27,28.5,34.0,23.3,0.0,6.67,23.7,Petrolina
2016-09-28,28.3,34.7,23.0,0.0,8.08,29.8,Petrolina
2016-09-29,27.9,34.1,22.9,0.0,6.69,23.8,Petrolina
2016-09-30,28.6,34.6,22.3,0.0,7.69,22.3,Petrolina
2016-10-01,29.2,35.4,23.6,0.0,8.06,24.3,Petrolina
2016-10-02,27.9,34.7,21.4,0.0,8.97,28.6,Petrolina
2016-10-03,27.8,34.5,21.7,0.0,8.13,28.2,Petrolina
2016-10-04,28.2,34.9,21.7,0.0,7.71,23.5,Petrolina
2016-10-05,29.8,35.7,22.4,0.0,6.94,14.6,Petrolina
2016-10-06,29.8,36.0,25.0,3.4,6.81,20.4,Petrolina
2016-10-07,27.2,31.5,23.8,3.0,4.16,13.8,Petrolina
2016-10-08,28.2,32.8,25.4,1.8,4.55,22.1,Petrolina
2016-10-09,27.7,33.5,22.9,0.0,7.21,24.2,Petrolina
2016-10-10,27.2,33.6,21.5,0.0,8.49,28.3,Petrolina
2016-10-11,26.9,34.1,21.0,0.0,8.14,31.1,Petrolina
2016-10-12,26.7,31.5,21.7,0.2,6.25,27.9,Petrolina
2016-10-13,27.5,34.6,21.3,0.0,8.04,27.1,Petrolina
2016-10-14,27.6,33.6,22.6,0.0,7.07,26.8,Petrolina
2016-10-15,27.3,33.9,21.2,0.0,8.4,25.8,Petrolina
2016-10-16,27.8,34.9,21.1,0.0,8.63,28.2,Petrolina
2016-10-17,28.1,34.8,21.7,0.0,8.02,26.6,Petrolina
2016-10-18,28.5,34.7,22.9,0.0,7.63,23.0,Petrolina
2016-10-19,28.8,35.2,22.8,0.0,7.98,24.9,Petrolina
2016-10-20,28.8,35.4,22.8,0.1,7.47,19.4,Petrolina
2016-10-21,27.9,32.6,22.7,0.0,5.46,19.5,Petrolina
2016-10-22,29.3,35.6,24.0,0.0,8.13,24.6,Petrolina
2016-10-23,28.7,35.2,23.1,0.0,8.61,25.4,Petrolina
2016-10-24,28.1,34.2,22.1,0.0,7.75,23.3,Petrolina
2016-10-25,28.9,35.4,22.2,0.0,8.7,23.0,Petrolina
2016-10-26,28.9,35.5,22.5,0.0,8.7,22.8,Petrolina
2016-10-27,28.9,35.6,22.1,0.0,8.32,23.0,Petrolina
2016-10-28,30.4,36.9,22.9,0.0,8.59,20.1,Petrolina
2016-10-29,30.6,37.0,23.9,0.0,9.51,27.5,Petrolina
2016-10-30,28.1,33.8,22.8,0.0,7.64,29.8,Petrolina
2016-10-31,28.5,35.5,22.3,0.0,8.71,27.2,Petrolina
2016-11-01,28.9,35.5,22.2,0.0,9.26,27.7,Petrolina
2016-11-02,28.4,35.3,21.5,0.0,9.28,26.7,Petrolina
2016-11-03,27.6,34.2,21.7,0.0,7.83,28.7,Petrolina
2016-11-04,28.2,35.0,21.7,0.0,8.99,27.5,Petrolina
2016-11-05,27.9,34.2,22.0,0.0,7.72,27.3,Petrolina
2016-11-06,27.7,34.4,21.7,0.0,8.51,28.0,Petrolina
2016-11-07,27.9,34.7,22.1,0.0,7.53,24.8,Petrolina
2016-11-08,28.9,35.5,22.2,0.0,8.18,24.4,Petrolina
2016-11-09,29.0,34.9,23.0,0.0,7.32,26.8,Petrolina
2016-11-10,29.1,34.2,23.5,0.0,6.65,24.5,Petrolina
2016-11-11,29.4,34.6,24.3,0.0,7.21,20.1,Petrolina
2016-11-12,29.9,35.8,25.1,0.0,7.07,22.3,Petrolina
2016-11-13,29.0,34.9,24.5,0.0,6.48,19.9,Petrolina
2016-11-14,29.9,35.4,24.4,0.0,6.76,17.7,Petrolina
2016-11-15,29.9,35.3,25.1,0.5,6.83,20.0,Petrolina
2016-11-16,28.8,34.2,25.5,2.4,5.24,14.8,Petrolina
2016-11-17,29.5,35.6,24.3,0.0,6.53,17.8,Petrolina
2016-11-18,30.2,35.1,24.7,0.0,6.71,17.4,Petrolina
2016-11-19,30.5,35.8,25.4,0.0,6.74,13.9,Petrolina
2016-11-20,27.3,31.2,24.5,4.4,3.92,22.4,Petrolina
2016-11-21,27.0,32.6,23.0,0.0,6.07,24.4,Petrolina
2016-11-22,27.9,34.7,22.1,0.0,6.83,24.9,Petrolina
2016-11-23,29.4,36.3,22.7,0.0,8.27,22.9,Petrolina
2016-11-24,31.0,37.8,24.1,0.0,8.93,23.0,Petrolina
2016-11-25,30.6,37.3,24.5,0.0,9.8,24.5,Petrolina
2016-11-26,28.6,35.7,21.4,0.0,9.25,24.5,Petrolina
2016-11-27,29.0,35.8,22.0,0.0,8.7,22.7,Petrolina
2016-11-28,29.6,36.0,23.2,0.0,8.71,20.1,Petrolina
2016-11-29,30.2,37.0,23.4,0.0,8.93,17.7,Petrolina
2016-11-30,30.4,35.9,23.6,0.0,8.01,18.8,Petrolina
2016-12-01,30.3,35.2,24.7,0.0,8.09,29.1,Petrolina
2016-12-02,29.3,35.3,24.4,0.1,7.79,25.3,Petrolina
2016-12-03,29.9,35.0,24.4,0.0,7.48,21.4,Petrolina
2016-12-04,31.2,36.8,25.0,0.0,7.82,17.5,Petrolina
2016-12-05,32.1,36.8,26.1,0.0,7.27,14.7,Petrolina
2016-12-06,32.4,36.9,27.3,0.0,7.44,15.5,Petrolina
2016-12-07,32.5,36.9,27.2,0.0,7.34,16.2,Petrolina
2016-12-08,30.8,34.9,27.0,0.0,6.4,17.7,Petrolina
2016-12-09,31.2,36.3,26.6,0.0,7.53,20.0,Petrolina
2016-12-10,31.2,36.4,25.2,0.0,7.77,18.1,Petrolina
2016-12-11,31.3,35.8,26.5,0.0,6.67,15.2,Petrolina
2016-12-12,31.8,36.0,27.4,0.0,6.27,13.2,Petrolina
2016-12-13,28.5,33.6,25.2,7.6,5.4,17.9,Petrolina
2016-12-14,28.8,33.7,24.9,0.0,6.3,17.7,Petrolina
2016-12-15,29.0,34.1,24.0,0.0,6.95,22.1,Petrolina
2016-12-16,27.8,32.7,24.1,0.3,6.72,23.9,Petrolina
2016-12-17,26.3,31.0,22.5,1.1,6.13,25.7,Petrolina
2016-12-18,26.6,30.8,22.2,0.0,5.93,21.9,Petrolina
2016-12-19,27.5,33.2,23.3,0.0,6.74,22.4,Petrolina
2016-12-20,26.8,32.9,22.8,0.6,6.83,25.6,Petrolina
2016-12-21,27.9,33.9,22.9,0.1,6.94,25.2,Petrolina
2016-12-22,27.9,32.4,23.2,0.0,6.15,27.9,Petrolina
2016-12-23,27.7,34.5,22.0,0.0,7.87,28.4,Petrolina
2016-12-24,28.2,34.4,22.8,0.0,8.02,22.9,Petrolina
2016-12-25,28.9,35.7,22.8,0.0,7.86,20.7,Petrolina
2016-12-26,29.7,35.7,23.8,0.0,7.93,20.4,Petrolina
2016-12-27,30.0,36.7,23.9,0.0,8.7,24.6,Petrolina
2016-12-28,28.6,34.8,22.7,0.0,7.84,27.5,Petrolina
2016-12-29,28.8,34.9,23.4,0.0,8.08,25.5,Petrolina
2016-12-30,28.8,34.7,22.7,0.0,8.47,24.7,Petrolina
2016-12-31,29.1,35.9,22.5,0.0,8.66,23.8,Petrolina
2017-01-01,28.9,35.0,23.0,0.0,8.18,26.9,Petrolina
2017-01-02,29.5,34.3,23.5,0.0,7.67,23.2,Petrolina
2017-01-03,30.2,35.0,24.6,0.0,7.88,18.0,Petrolina
2017-01-04,29.6,34.5,23.8,0.1,8.06,26.0,Petrolina
2017-01-05,29.1,35.0,23.2,0.0,8.95,27.2,Petrolina
2017-01-06,28.3,34.2,22.5,0.0,8.16,23.3,Petrolina
2017-01-07,28.8,34.9,22.6,0.0,8.77,31.0,Petrolina
2017-01-08,28.9,34.3,23.5,0.0,8.28,23.7,Petrolina
2017-01-09,29.1,34.3,23.0,0.0,8.06,24.8,Petrolina
2017-01-10,30.2,34.8,24.8,0.0,7.28,22.4,Petrolina
2017-01-11,27.9,30.8,24.4,4.6,4.77,18.9,Petrolina
2017-01-12,29.5,34.0,25.2,0.7,6.46,16.2,Petrolina
2017-01-13,30.2,35.1,24.9,0.0,8.02,24.7,Petrolina
2017-01-14,29.9,35.1,24.0,0.0,7.94,23.3,Petrolina
2017-01-15,29.8,33.9,25.4,0.0,7.08,21.9,Petrolina
2017-01-16,29.4,34.9,23.6,0.0,8.89,24.3,Petrolina
2017-01-17,29.3,34.5,23.1,0.0,8.74,28.0,Petrolina
2017-01-18,29.7,34.7,23.5,0.0,8.09,23.2,Petrolina
2017-01-19,29.3,34.7,24.4,0.0,7.91,27.5,Petrolina
2017-01-20,29.6,35.7,23.6,0.0,9.04,30.2,Petrolina
2017-01-21,30.0,35.7,23.8,0.0,9.31,24.9,Petrolina
2017-01-22,30.0,35.8,23.6,0.0,8.11,23.9,Petrolina
2017-01-23,31.2,36.5,24.9,0.0,8.89,24.0,Petrolina
2017-01-24,30.4,35.3,24.5,0.0,8.4,27.2,Petrolina
2017-01-25,29.6,34.2,24.6,0.0,7.68,22.6,Petrolina
2017-01-26,29.6,34.2,24.1,0.0,7.76,20.9,Petrolina
2017-01-27,29.9,35.2,23.9,0.0,8.66,28.3,Petrolina
2017-01-28,29.4,33.8,24.3,0.2,7.97,24.1,Petrolina
2017-01-29,29.5,35.9,23.2,0.0,8.65,25.1,Petrolina
2017-01-30,29.4,35.0,22.9,0.0,9.26,30.3,Petrolina
2017-01-31,30.1,35.4,24.2,0.0,8.83,29.2,Petrolina
2017-02-01,30.4,35.2,24.9,0.1,7.89,22.6,Petrolina
2017-02-02,28.7,33.8,25.0,3.4,5.75,19.8,Petrolina
2017-02-03,29.8,35.2,24.5,0.0,7.43,19.2,Petrolina
2017-02-04,30.2,35.3,24.3,0.0,7.8,21.0,Petrolina
2017-02-05,30.2,35.5,23.8,0.0,8.09,28.8,Petrolina
2017-02-06,30.5,35.0,24.6,0.0,7.88,23.0,Petrolina
2017-02-07,30.0,34.2,24.9,0.4,7.08,19.5,Petrolina
2017-02-08,29.3,33.4,25.5,2.1,5.73,14.3,Petrolina
2017-02-09,29.4,33.3,25.4,0.6,6.21,15.6,Petrolina
2017-02-10,26.8,30.4,24.2,7.8,3.96,22.2,Petrolina
2017-02-11,28.0,33.2,23.7,1.4,6.67,21.7,Petrolina
2017-02-12,27.5,33.1,23.3,0.0,5.98,21.9,Petrolina
2017-02-13,27.8,32.5,22.6,0.0,6.17,24.7,Petrolina
2017-02-14,26.6,29.3,23.6,2.8,4.47,26.6,Petrolina
2017-02-15,27.5,30.9,23.6,0.3,6.0,29.3,Petrolina
2017-02-16,28.4,33.7,23.0,0.0,7.51,22.2,Petrolina
2017-02-17,28.8,34.3,23.4,0.0,7.77,26.3,Petrolina
2017-02-18,29.1,33.9,24.0,0.0,7.41,20.0,Petrolina
2017-02-19,29.2,34.2,23.5,0.0,8.12,20.8,Petrolina
2017-02-20,29.3,35.0,23.9,0.7,7.99,27.2,Petrolina
2017-02-21,25.7,30.0,22.9,13.8,4.53,22.2,Petrolina
2017-02-22,27.3,32.1,22.6,1.3,6.59,24.2,Petrolina
2017-02-23,27.9,33.7,22.1,0.0,7.5,24.1,Petrolina
2017-02-24,28.9,34.7,23.0,0.0,7.84,25.0,Petrolina
2017-02-25,29.6,35.0,23.5,0.0,7.68,20.2,Petrolina
2017-02-26,29.6,34.6,24.0,0.0,7.49,20.3,Petrolina
2017-02-27,29.5,34.7,23.3,0.0,7.72,22.6,Petrolina
2017-02-28,29.0,33.3,23.9,1.7,6.21,23.1,Petrolina
2017-03-01,27.6,32.3,25.0,1.9,4.76,17.8,Petrolina
2017-03-02,28.3,32.2,24.2,0.1,5.82,22.5,Petrolina
2017-03-03,28.4,33.7,22.6,0.0,7.93,22.2,Petrolina
2017-03-04,29.2,35.3,23.2,0.0,8.34,22.9,Petrolina
2017-03-05,29.7,35.5,23.7,0.0,8.49,20.3,Petrolina
2017-03-06,30.4,36.2,24.0,0.1,8.15,21.5,Petrolina
2017-03-07,30.7,35.2,25.0,0.1,7.42,19.5,Petrolina
2017-03-08,29.8,34.5,25.6,0.6,7.33,21.0,Petrolina
2017-03-09,28.8,32.6,25.2,0.6,6.2,20.8,Petrolina
2017-03-10,28.8,34.8,22.8,0.0,8.96,27.8,Petrolina
2017-03-11,29.1,34.2,23.4,0.0,7.8,25.4,Petrolina
2017-03-12,29.1,34.0,24.2,0.0,7.28,23.4,Petrolina
2017-03-13,29.1,33.9,24.4,0.0,6.65,20.8,Petrolina
2017-03-14,29.0,33.4,24.5,0.0,6.5,21.3,Petrolina
2017-03-15,28.3,34.0,23.2,0.0,6.64,25.5,Petrolina
2017-03-16,28.9,35.1,24.0,0.1,7.2,24.4,Petrolina
2017-03-17,27.6,33.5,23.4,7.0,5.68,21.6,Petrolina
2017-03-18,25.6,29.9,22.5,7.4,3.87,15.1,Petrolina
2017-03-19,27.1,31.9,22.7,1.1,5.18,14.9,Petrolina
2017-03-20,28.1,32.8,23.3,0.0,6.22,18.4,Petrolina
2017-03-21,28.5,34.4,22.9,0.0,7.55,23.3,Petrolina
2017-03-22,29.1,35.0,23.1,0.0,8.19,26.1,Petrolina
2017-03-23,28.6,33.3,23.7,0.2,6.91,24.8,Petrolina
2017-03-24,28.6,33.0,23.9,0.1,6.81,23.0,Petrolina
2017-03-25,28.9,32.7,23.6,0.1,6.72,18.5,Petrolina
2017-03-26,29.9,34.1,25.0,0.0,7.16,18.5,Petrolina
2017-03-27,30.4,34.2,25.8,0.3,6.11,16.4,Petrolina
2017-03-28,30.2,34.8,25.6,0.4,6.0,19.1,Petrolina
2017-03-29,28.9,34.2,24.9,19.2,5.22,13.5,Petrolina
2017-03-30,25.7,28.5,23.1,32.3,2.88,16.7,Petrolina
2017-03-31,27.0,31.5,23.4,3.9,4.6,16.6,Petrolina
2017-04-01,25.7,28.6,23.5,20.1,2.87,15.8,Petrolina
2017-04-02,25.7,28.3,23.5,4.4,3.96,17.5,Petrolina
2017-04-03,25.3,29.9,23.0,16.3,3.76,18.5,Petrolina
2017-04-04,26.3,31.4,22.2,0.1,5.63,23.3,Petrolina
2017-04-05,26.4,31.4,21.9,0.1,5.08,23.1,Petrolina
2017-04-06,26.9,31.2,23.1,0.0,5.75,21.4,Petrolina
2017-04-07,26.3,32.0,21.0,0.1,6.09,21.1,Petrolina
2017-04-08,26.9,31.9,22.1,0.0,5.75,23.4,Petrolina
2017-04-09,26.8,30.9,22.5,0.6,5.32,22.4,Petrolina
2017-04-10,27.8,33.0,22.5,0.0,7.08,23.7,Petrolina
2017-04-11,28.4,33.7,23.9,0.2,6.23,22.1,Petrolina
2017-04-12,29.3,34.2,25.1,0.3,6.65,18.6,Petrolina
2017-04-13,29.0,33.7,25.0,0.7,6.16,23.8,Petrolina
2017-04-14,27.6,31.7,24.9,0.6,5.42,31.1,Petrolina
2017-04-15,27.6,32.2,23.6,0.8,5.53,25.6,Petrolina
2017-04-16,27.5,32.7,23.4,0.5,5.7,24.2,Petrolina
2017-04-17,28.1,33.1,23.5,0.4,5.97,20.2,Petrolina
2017-04-18,29.0,34.9,24.0,0.0,6.89,23.1,Petrolina
2017-04-19,28.1,33.2,23.0,0.0,7.59,30.2,Petrolina
2017-04-20,26.7,30.4,23.4,0.2,5.0,27.2,Petrolina
2017-04-21,26.8,31.7,23.0,0.6,5.16,21.7,Petrolina
2017-04-22,27.8,33.1,22.6,0.0,6.39,18.6,Petrolina
2017-04-23,29.0,34.0,24.0,0.1,6.34,18.4,Petrolina
2017-04-24,29.1,33.8,24.4,0.0,6.7,23.4,Petrolina
2017-04-25,28.5,33.5,22.5,0.0,6.86,22.2,Petrolina
2017-04-26,28.4,33.3,23.4,0.0,5.76,20.5,Petrolina
2017-04-27,29.3,35.0,23.5,0.0,7.4,23.4,Petrolina
2017-04-28,29.0,33.8,24.5,0.1,6.65,23.8,Petrolina
2017-04-29,27.4,32.7,22.4,0.5,5.92,27.5,Petrolina
2017-04-30,27.0,30.4,22.8,0.0,5.45,28.3,Petrolina
2017-05-01,26.4,30.4,22.1,0.0,5.33,27.0,Petrolina
2017-05-02,26.5,31.5,22.4,0.5,5.12,24.0,Petrolina
2017-05-03,25.9,29.7,21.5,0.0,4.73,29.7,Petrolina
2017-05-04,26.1,29.6,22.4,0.1,4.64,28.3,Petrolina
2017-05-05,26.7,30.6,22.9,0.3,4.57,23.5,Petrolina
2017-05-06,26.7,32.0,21.1,0.0,5.49,23.5,Petrolina
2017-05-07,27.2,33.2,21.9,0.0,6.53,25.1,Petrolina
2017-05-08,27.9,33.3,22.8,0.0,6.67,21.5,Petrolina
2017-05-09,27.7,32.6,22.1,0.0,6.73,18.2,Petrolina
2017-05-10,28.4,33.5,23.4,0.0,6.77,22.7,Petrolina
2017-05-11,28.0,33.7,23.1,0.0,6.99,26.4,Petrolina
2017-05-12,27.1,32.7,22.2,0.0,7.12,35.9,Petrolina
2017-05-13,26.3,30.7,21.9,0.0,5.18,27.5,Petrolina
2017-05-14,26.9,32.4,22.0,0.0,5.24,21.4,Petrolina
2017-05-15,28.1,33.0,22.9,0.0,4.79,11.9,Petrolina
2017-05-16,30.1,34.9,24.5,0.0,5.59,12.1,Petrolina
2017-05-17,29.2,33.8,24.5,0.3,6.06,18.0,Petrolina
2017-05-18,27.7,32.5,23.8,0.1,6.1,24.0,Petrolina
2017-05-19,26.2,30.6,23.0,0.9,4.62,24.3,Petrolina
2017-05-20,26.1,30.3,23.1,1.3,4.04,22.3,Petrolina
2017-05-21,26.9,31.8,23.4,1.0,5.48,27.8,Petrolina
2017-05-22,27.3,32.4,22.5,0.0,5.59,25.1,Petrolina
2017-05-23,23.7,26.0,22.5,30.8,1.31,21.7,Petrolina
2017-05-24,23.9,27.0,21.5,11.0,1.89,22.1,Petrolina
2017-05-25,24.7,28.8,22.1,0.4,3.77,25.7,Petrolina
2017-05-26,23.8,27.1,21.1,0.0,4.37,28.4,Petrolina
2017-05-27,23.4,25.9,21.0,3.7,2.14,23.4,Petrolina
2017-05-28,24.3,27.4,22.0,0.3,3.15,26.4,Petrolina
2017-05-29,23.7,28.4,20.5,0.0,4.9,26.7,Petrolina
2017-05-30,23.9,28.8,19.2,0.0,4.51,20.0,Petrolina
2017-05-31,24.4,28.1,22.2,1.2,2.69,16.4,Petrolina
2017-06-01,23.7,25.8,21.3,3.7,2.11,19.2,Petrolina
2017-06-02,25.7,29.9,22.4,0.0,4.03,21.1,Petrolina
2017-06-03,25.4,29.2,22.2,0.5,3.93,21.8,Petrolina
2017-06-04,24.5,28.7,21.0,0.1,4.15,27.9,Petrolina
2017-06-05,24.1,29.6,19.3,0.0,5.09,23.3,Petrolina
2017-06-06,24.4,28.9,19.8,0.0,4.54,23.6,Petrolina
2017-06-07,25.0,29.8,20.8,0.4,4.51,27.5,Petrolina
2017-06-08,24.8,31.1,19.3,0.0,4.93,23.6,Petrolina
2017-06-09,25.5,30.6,21.9,0.0,4.34,20.8,Petrolina
2017-06-10,25.3,30.7,20.1,0.0,4.89,15.2,Petrolina
2017-06-11,26.2,31.8,21.1,0.0,5.25,23.3,Petrolina
2017-06-12,25.7,30.4,21.5,0.1,5.11,22.4,Petrolina
2017-06-13,24.9,30.7,22.0,1.5,4.43,28.3,Petrolina
2017-06-14,24.4,29.8,20.9,0.4,4.61,27.8,Petrolina
2017-06-15,25.0,30.1,20.4,0.0,5.31,25.8,Petrolina
2017-06-16,23.9,26.9,20.8,0.4,3.38,26.5,Petrolina
2017-06-17,24.3,29.9,20.9,0.0,5.09,32.8,Petrolina
2017-06-18,23.8,27.5,20.9,0.5,3.38,28.7,Petrolina
2017-06-19,23.9,27.3,21.1,1.3,3.42,27.1,Petrolina
2017-06-20,23.4,27.4,19.5,0.0,3.65,27.7,Petrolina
2017-06-21,23.8,27.1,21.0,0.0,3.72,29.1,Petrolina
2017-06-22,24.2,29.3,20.6,0.1,5.07,30.6,Petrolina
2017-06-23,24.1,28.0,21.1,0.4,4.09,28.2,Petrolina
2017-06-24,23.8,27.4,20.9,0.2,3.9,27.9,Petrolina
2017-06-25,23.6,27.1,20.5,0.4,3.77,28.9,Petrolina
2017-06-26,23.5,28.0,19.8,0.0,4.22,31.2,Petrolina
2017-06-27,23.3,27.2,19.9,0.4,4.05,29.1,Petrolina
2017-06-28,23.6,28.1,19.6,0.0,4.53,28.8,Petrolina
2017-06-29,22.7,26.1,19.0,0.0,3.5,26.7,Petrolina
2017-06-30,22.5,24.5,20.8,1.1,2.27,23.8,Petrolina
2017-07-01,23.6,27.3,20.4,0.4,3.4,23.9,Petrolina
2017-07-02,23.7,28.0,20.1,0.0,4.55,28.8,Petrolina
2017-07-03,22.5,25.8,20.2,0.3,4.1,34.4,Petrolina
2017-07-04,21.2,25.1,18.8,0.1,4.3,39.0,Petrolina
2017-07-05,21.3,24.5,18.2,0.0,4.15,34.1,Petrolina
2017-07-06,22.1,26.5,18.4,0.0,3.92,28.5,Petrolina
2017-07-07,22.9,27.6,19.3,0.0,4.43,28.8,Petrolina
2017-07-08,21.7,24.5,18.5,0.3,3.46,33.1,Petrolina
2017-07-09,22.1,25.3,18.9,0.4,3.57,29.1,Petrolina
2017-07-10,23.3,28.2,19.0,0.0,4.2,24.7,Petrolina
2017-07-11,23.1,26.9,20.5,1.1,3.47,31.1,Petrolina
2017-07-12,22.6,26.7,18.0,0.1,4.05,33.2,Petrolina
2017-07-13,23.1,26.7,20.2,0.7,3.99,32.6,Petrolina
2017-07-14,21.8,26.4,17.5,0.5,3.86,31.6,Petrolina
2017-07-15,21.6,26.5,17.6,0.7,3.53,28.6,Petrolina
2017-07-16,22.3,26.8,18.0,0.2,4.89,29.4,Petrolina
2017-07-17,21.8,26.6,17.4,0.4,3.93,29.3,Petrolina
2017-07-18,21.9,26.7,18.2,0.2,3.49,22.1,Petrolina
2017-07-19,23.0,27.7,18.3,0.0,4.25,23.2,Petrolina
2017-07-20,22.9,26.1,20.1,1.2,3.41,27.0,Petrolina
2017-07-21,24.0,30.6,20.1,0.6,5.05,28.6,Petrolina
2017-07-22,23.9,27.0,19.9,0.0,4.03,25.7,Petrolina
2017-07-23,23.9,29.1,19.6,0.0,5.02,30.3,Petrolina
2017-07-24,23.3,27.6,20.6,0.7,3.88,29.2,Petrolina
2017-07-25,22.9,27.1,19.1,0.0,4.83,32.6,Petrolina
2017-07-26,22.6,27.2,19.2,0.0,4.5,31.3,Petrolina
2017-07-27,22.8,27.0,19.3,0.3,4.36,31.9,Petrolina
2017-07-28,22.8,26.5,18.5,0.1,4.26,28.5,Petrolina
2017-07-29,23.0,28.6,19.8,0.3,5.1,32.9,Petrolina
2017-07-30,22.1,25.9,19.4,0.2,3.66,34.8,Petrolina
2017-07-31,22.7,28.3,18.8,0.1,5.21,28.1,Petrolina
2017-08-01,22.4,26.5,18.0,0.0,3.87,28.8,Petrolina
2017-08-02,23.4,28.4,18.9,0.0,4.04,25.1,Petrolina
2017-08-03,24.7,31.4,19.4,0.0,5.53,22.1,Petrolina
2017-08-04,26.1,32.6,19.8,0.0,6.24,23.6,Petrolina
2017-08-05,26.5,32.9,21.0,0.0,6.86,27.3,Petrolina
